activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2350857,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(N2CCOCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL482679,,CHEMBL482679,,False,http://www.openphacts.org/units/Nanomolar,793287,>,1,True,>,,IC50,nM,,29000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,29.0
,2350858,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(Br)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL407095,,CHEMBL407095,,False,http://www.openphacts.org/units/Nanomolar,793955,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350859,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2cnc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cn2)CC1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL521459,,CHEMBL521459,,False,http://www.openphacts.org/units/Nanomolar,793117,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350860,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ncc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cn2)CC1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL483081,,CHEMBL483081,,False,http://www.openphacts.org/units/Nanomolar,793116,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350861,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cc2F)CC1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL488562,,CHEMBL488562,,False,http://www.openphacts.org/units/Nanomolar,793115,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350862,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)nn2)CC1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL530335,,CHEMBL530335,,False,http://www.openphacts.org/units/Nanomolar,793114,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350863,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cn2)CC1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL486497,,CHEMBL486497,,False,http://www.openphacts.org/units/Nanomolar,792925,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350864,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)nc2)CC1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL515949,,CHEMBL515949,,False,http://www.openphacts.org/units/Nanomolar,792821,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350865,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1CN(C)[C@H](C)CN1c1ccc(N/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL477077,,CHEMBL477077,,False,http://www.openphacts.org/units/Nanomolar,792820,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350866,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1CN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)CCN1C,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL476907,,CHEMBL476907,,False,http://www.openphacts.org/units/Nanomolar,792819,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350867,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1CN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)C[C@@H](C)N1C,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL477073,,CHEMBL477073,,False,http://www.openphacts.org/units/Nanomolar,792818,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350868,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1CN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)C[C@@H](C)N1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL483728,,CHEMBL483728,,False,http://www.openphacts.org/units/Nanomolar,794462,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350869,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CC2CC1CN2c1ccc(N/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL488128,,CHEMBL488128,,False,http://www.openphacts.org/units/Nanomolar,793370,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350870,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,,,CHEMBL1150411,J. Med. Chem.,2008,"{'bei': '11.84', 'le': '0.22', 'lle': '1.31', 'sei': '5.37'}",CHEMBL483535,,CHEMBL483535,4.58,False,http://www.openphacts.org/units/Nanomolar,794461,=,1,True,=,,IC50,nM,,26500.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,26.5
,2350871,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3ccc(Oc4ccccc4)cc3)cc2/C1=C\Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL489655,,CHEMBL489655,,False,http://www.openphacts.org/units/Nanomolar,794460,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350872,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2ccc3c(c2)/C(=C/Nc2ccc(CN4CCCCC4)cc2)C(=O)NC3=O)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL483530,,CHEMBL483530,,False,http://www.openphacts.org/units/Nanomolar,794459,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350873,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(-c2ccc3c(c2)/C(=C/Nc2ccc(CN4CCCCC4)cc2)C(=O)NC3=O)c1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL482919,,CHEMBL482919,,False,http://www.openphacts.org/units/Nanomolar,794363,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350874,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3ccc(O)cc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL482918,,CHEMBL482918,,False,http://www.openphacts.org/units/Nanomolar,794362,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350875,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3cccc(O)c3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL520458,,CHEMBL520458,,False,http://www.openphacts.org/units/Nanomolar,794361,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350876,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3ccc(Cl)cc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL483514,,CHEMBL483514,,False,http://www.openphacts.org/units/Nanomolar,794360,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350877,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3ccc(F)cc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL486712,,CHEMBL486712,,False,http://www.openphacts.org/units/Nanomolar,794266,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350878,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3ccsc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL486711,,CHEMBL486711,,False,http://www.openphacts.org/units/Nanomolar,794265,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350879,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3cccnc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL488349,,CHEMBL488349,,False,http://www.openphacts.org/units/Nanomolar,794264,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350880,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3ccoc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL260864,,CHEMBL260864,,False,http://www.openphacts.org/units/Nanomolar,794263,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350881,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-c3ccccc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL487521,,CHEMBL487521,,False,http://www.openphacts.org/units/Nanomolar,794144,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350882,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(Nc3ccccc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL409861,,CHEMBL409861,,False,http://www.openphacts.org/units/Nanomolar,794143,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350883,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc3c(c2)/C(=C/Nc2ccc(CN4CCCCC4)cc2)C(=O)NC3=O)CC1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL485878,,CHEMBL485878,,False,http://www.openphacts.org/units/Nanomolar,794142,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350884,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(N3CCOCC3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL485877,,CHEMBL485877,,False,http://www.openphacts.org/units/Nanomolar,794141,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350885,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(N3CCCCC3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL488549,,CHEMBL488549,,False,http://www.openphacts.org/units/Nanomolar,794041,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350886,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,,,CHEMBL1150411,J. Med. Chem.,2008,"{'bei': '12.17', 'le': '0.22', 'lle': '1.74', 'sei': '5.62'}",CHEMBL488548,,CHEMBL488548,5.09,False,http://www.openphacts.org/units/Nanomolar,794040,=,1,True,=,,IC50,nM,,8100.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,8.1
,2350887,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(-n3cccc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL529661,,CHEMBL529661,,False,http://www.openphacts.org/units/Nanomolar,794039,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350888,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C(=O)c1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,,,CHEMBL1150411,J. Med. Chem.,2008,"{'bei': '10.17', 'le': '0.19', 'lle': '1.30', 'sei': '5.38'}",CHEMBL486487,,CHEMBL486487,4.40,False,http://www.openphacts.org/units/Nanomolar,794038,=,1,True,=,,IC50,nM,,39800.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,39.8
,2350889,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(I)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,"{'bei': '9.62', 'le': '0.23', 'lle': '0.69', 'sei': '7.63'}",CHEMBL486302,,CHEMBL486302,4.69,False,http://www.openphacts.org/units/Nanomolar,793958,=,1,True,=,,IC50,nM,,20400.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,20.4
,2350890,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc([N+](=O)[O-])cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL520864,,CHEMBL520864,,False,http://www.openphacts.org/units/Nanomolar,793957,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350891,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL484288,,CHEMBL484288,,False,http://www.openphacts.org/units/Nanomolar,793954,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2350892,[],CHEMBL964737,Inhibition of CDK2/cyclin E expressed in Sf9 cells-baculovirus system assessed as retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2ccc(Cl)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,,,CHEMBL1150411,J. Med. Chem.,2008,,CHEMBL486301,,CHEMBL486301,,False,http://www.openphacts.org/units/Nanomolar,793956,>,1,True,>,,IC50,nM,,50000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,50.0
,2400769,[],CHEMBL942204,Inhibition of CDK2/cyclin A,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2ncc3c(C)nc(-c4ccccc4)n3n2)cc(OC)c1OC,,,CHEMBL1152258,Bioorg. Med. Chem. Lett.,2008,"{'bei': '16.96', 'le': '0.31', 'lle': '2.77', 'sei': '8.02'}",CHEMBL519715,,CHEMBL519715,6.64,False,http://www.openphacts.org/units/Nanomolar,804328,=,1,True,=,,IC50,nM,,230.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.23
,2401986,[],CHEMBL981028,Inhibition of CDK2/Cyclin E assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccn(-c2ccoc2)c(=O)c1,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '11.46', 'le': '0.27', 'lle': '3.15', 'sei': '5.98'}",CHEMBL490451,,CHEMBL490451,5.58,False,http://www.openphacts.org/units/Nanomolar,782274,=,1,True,=,,IC50,nM,,2600.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,2.6
,2401989,[],CHEMBL981028,Inhibition of CDK2/Cyclin E assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccn(-c2ccccc2)c(=O)c1,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '8.81', 'le': '0.21', 'lle': '1.54', 'sei': '5.46'}",CHEMBL490251,,CHEMBL490251,4.38,False,http://www.openphacts.org/units/Nanomolar,782273,=,1,True,=,,IC50,nM,,41500.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,41.5
,2401992,[],CHEMBL981028,Inhibition of CDK2/Cyclin E assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2ccc(Br)cc2/C1=C/NCc1cc[nH]c(=O)c1,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '14.88', 'le': '0.33', 'lle': '4.03', 'sei': '6.12'}",CHEMBL449818,,CHEMBL449818,5.57,False,http://www.openphacts.org/units/Nanomolar,782272,=,1,True,=,,IC50,nM,,2700.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,2.7
,2401995,[],CHEMBL981028,Inhibition of CDK2/Cyclin E assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,COc1coc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1=O,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '11.78', 'le': '0.26', 'lle': '2.96', 'sei': '4.89'}",CHEMBL489030,,CHEMBL489030,4.77,False,http://www.openphacts.org/units/Nanomolar,782201,=,1,True,=,,IC50,nM,,16900.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,16.9
,2401998,[],CHEMBL981028,Inhibition of CDK2/Cyclin E assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)ccn1,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '13.43', 'le': '0.30', 'lle': '2.96', 'sei': '6.49'}",CHEMBL490241,,CHEMBL490241,5.21,False,http://www.openphacts.org/units/Nanomolar,782200,=,1,True,=,,IC50,nM,,6100.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,6.1
,2402003,[],CHEMBL981028,Inhibition of CDK2/Cyclin E assessed as inhibition of retinoblastoma susceptibility gene product phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2ccc(C3CCCC3)cc2/C1=C/NCc1cc(O)c(-c2ccoc2)cn1,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '13.71', 'le': '0.25', 'lle': '1.78', 'sei': '5.63'}",CHEMBL490240,,CHEMBL490240,5.89,False,http://www.openphacts.org/units/Nanomolar,782199,=,1,True,=,,IC50,nM,,1300.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,1.3
